day_of_year,Yolo Bypass,Sacramento River,East Delta,Lower Sacramento River,South Delta,Suisun Marsh,Confluence,Lower San Joaquin River,SW Suisun,SE Suisun,NE Suisun,NW Suisun
133,16.533030928278475,14.698235999599225,15.67411849251397,15.515841131105553,15.988134842000674,16.750127818376388,16.02781416408572,16.92156911085207,15.596206652965359,15.995394331121513,16.006216502732237,16.012489487827178
134,16.539046083463084,14.813976609882324,15.73620226494918,15.544923339331579,15.999372662547906,16.77434684099808,16.054309708824366,16.93468592528362,15.66606518496775,16.053769022004744,16.08360464480835,16.044909207624933
135,16.532376474507014,14.872328603567736,15.779551101552789,15.588042249357237,16.040878392030415,16.812744757616546,16.07693088238043,16.968265522391686,15.69097081620665,16.070947729653916,16.09784688524536,16.105672053284362
136,16.545582267726655,14.9519398637122,15.849016286617596,15.620768802056563,16.101585127119417,16.842256413133182,16.118596366937403,17.00184651197903,15.716069330593061,16.157020415647867,16.186763219840316,16.15435878272856
137,16.57619421409978,15.02572094498394,15.883386780898183,15.702158652956268,16.135701936353883,16.858336282735067,16.171847150192086,17.02579232971065,15.738706652965334,16.207507062521714,16.265749440941683,16.20242510564989
138,16.58449878480537,15.14404505411461,15.955600262717411,15.802456658097665,16.146420767866957,16.894125969734798,16.266159124701904,17.119187228135342,15.812978021139141,16.273610667131916,16.31290053804104,16.284623771244867
139,16.614841684739567,15.208931734643425,16.06225083418683,15.865394591259626,16.171028486893412,16.94455851814891,16.321779298167186,17.21947467108697,15.872988132707034,16.402592378624227,16.45919149642733,16.381177021130018
140,16.669310817667505,15.23149253081503,16.071462881057258,15.862424179948471,16.21632633379267,16.972511139199764,16.370492392245396,17.28169397826214,15.923257105108636,16.494044732797796,16.55062194199235,16.466961986678818
141,16.689979966734168,15.320662787855403,16.17463241467464,15.870847221079508,16.23440922745594,16.981529429574735,16.39967581024725,17.33919629915201,16.007392495595983,16.61692672371639,16.68073868011757,16.575261332108187
142,16.731541245799622,15.368415146306354,16.191471643726967,15.864086030848357,16.25065384968129,16.967207689455893,16.42618259491824,17.382079607920968,16.06239387551379,16.69072127139343,16.760042610340435,16.631718752870462
143,16.752885662318427,15.387874911814196,16.19538484329911,15.910701534704257,16.296207070900753,16.91894071641652,16.45264943711716,17.37444412422491,16.08260939518496,16.716305536150678,16.78033957965518,16.65195132521773
144,16.753310189280267,15.398029462871076,16.231184462940668,15.932549778920327,16.3407928499218,16.929110267211637,16.47335092485968,17.386484310021057,16.094047146212564,16.726900041913723,16.785016229508077,16.669910034450837
145,16.801253015697064,15.457523213748743,16.29407058448819,15.947821704370194,16.440739808781043,16.930447061274503,16.473950345162354,17.446068450747752,16.113910798590734,16.76818222144593,16.845053640184965,16.693915243454512
146,16.843656450881284,15.546425245514545,16.2983744833998,16.00880847557862,16.55364740115083,16.936721546045376,16.497185098681168,17.514972569565177,16.194047263652404,16.815730544883092,16.884236216898255,16.773631175930454
147,16.97184594790808,15.672025338712778,16.334653945410846,16.03014938817488,16.630796068120173,16.966417874882602,16.5251048729979,17.563929755590596,16.282144603640617,16.888315965770385,16.970896670870236,16.85827036288478
148,17.045033207646277,15.814486516184093,16.366232516041674,16.180656979434584,16.706863171837902,16.98935498247039,16.58374816178529,17.656115178967674,16.29199294773927,16.928078169752112,16.993131639344284,16.927252866329756
149,17.19547038954313,15.906320749573009,16.392195338508863,16.26404721079663,16.752342695697237,17.032462489301246,16.631082387823312,17.724356889261404,16.349212771579555,16.982776136919203,17.07309830601068,16.960093812586045
150,17.320805174147274,15.987906794267307,16.46384719427086,16.33139965552656,16.830563106018502,17.099964857922586,16.680585933268812,17.849813294543537,16.360910916030534,17.035663807195053,17.137705430853156,17.03041218879189
151,17.370705611590814,16.085898066440084,16.524610685855276,16.41405161182517,16.837590214895794,17.177102714269328,16.752493620674407,17.929487706710063,16.451027662947734,17.110831826755334,17.189837339218112,17.079231440054823
